ID,X,Y,residual_log,residual_orig,MAE_log,MAE_orig,y_pred_log,y_pred_orig,Avg_AVGIL,lux,DN,LV
35,114.1690972,22.31516389,0.18605441158616198,6.809492693444803,0.18605441158616198,6.809492693444803,3.642586984902933,38.1905073065552,57.74302902,45.0,2252,8
36,114.169075,22.31514722,0.6200928921383824,31.809492693444803,0.6200928921383824,31.809492693444803,3.642586984902933,38.1905073065552,57.74302902,70.0,2252,8
37,114.169075,22.31515,0.5318002849927037,25.809492693444803,0.5318002849927037,25.809492693444803,3.642586984902933,38.1905073065552,57.74302902,64.0,2252,8
38,114.1690139,22.31519722,0.3535575546473031,13.59290670829234,0.3535575546473031,13.59290670829234,3.5382627434633234,34.40709329170766,54.53198242,48.0,2252,8
39,114.1690056,22.31519444,0.09932341626306229,2.5929067082923396,0.09932341626306229,2.5929067082923396,3.5382627434633234,34.40709329170766,54.53198242,37.0,2252,8
40,114.1689528,22.31518611,0.017085318026090146,-0.4070932917076604,0.017085318026090146,0.4070932917076604,3.5382627434633234,34.40709329170766,54.53198242,34.0,2252,8
41,114.1687167,22.31509722,0.024055753633323462,-0.263169673793076,0.024055753633323462,0.263169673793076,3.409931450851823,30.263169673793076,50.82174969,30.0,1297,6
42,114.1685417,22.31511111,-0.15960086532794415,-5.3260643894461985,0.15960086532794415,5.3260643894461985,3.3784766901961447,29.3260643894462,49.95083084,24.0,1297,6
43,114.1685417,22.31511111,-0.28743423683782865,-8.326064389446199,0.28743423683782865,8.326064389446199,3.3784766901961447,29.3260643894462,49.95083084,21.0,1297,6
44,114.1685417,22.31511389,-0.28743423683782865,-8.326064389446199,0.28743423683782865,8.326064389446199,3.3784766901961447,29.3260643894462,49.95083084,21.0,1297,6
45,114.1684889,22.31510278,-0.38274441664215386,-10.326064389446199,0.38274441664215386,10.326064389446199,3.3784766901961447,29.3260643894462,49.95083084,19.0,707,4
46,114.1684806,22.31510278,-0.28743423683782865,-8.326064389446199,0.28743423683782865,8.326064389446199,3.3784766901961447,29.3260643894462,49.95083084,21.0,707,4
47,114.1684556,22.31500556,-0.0639935083104528,-2.5860514730341038,0.0639935083104528,2.5860514730341038,3.2420473386583986,25.586051473034104,46.33965836,23.0,707,4
